1225	5689	6000	99	6
1561	5689	6000	99	6
1187	5689	6000	99	6
6426	5689	6000	99	6
11877	5687	6000	99	6
7570	5687	6000	99	6
1175	5687	6000	99	6
1098	5687	6000	99	6
1074	5687	6000	99	6
1108	5687	6000	99	6
1340	5687	6000	99	6
1106	5687	6000	99	6
1080	5687	6000	99	6
1072	5687	6000	99	6
1072	5687	6000	99	6
1140	5687	6000	99	6
1116	5687	6000	99	6
1183	5687	6000	99	6
1172	5687	6000	99	6
1150	5687	6000	99	6
1231	5687	6000	99	6
1191	5687	6000	99	6
11835	5691	6000	99	6
11891	5691	6000	99	6
2244	5691	6000	99	6
1126	5691	6000	99	6
1084	5691	6000	99	6
1073	5691	6000	99	6
1078	5691	6000	99	6
1270	5691	6000	99	6
1120	5691	6000	99	6
1087	5691	6000	99	6
1101	5691	6000	99	6
1202	5691	6000	99	6
1239	5691	6000	99	6
1139	5691	6000	99	6
1111	5691	6000	99	6
1115	5691	6000	99	6
1121	5691	6000	99	6
1128	5691	6000	99	6
1126	5691	6000	99	6
1125	5691	6000	99	6
1252	5691	6000	99	6
6450	5691	6000	99	6
11905	5688	6000	99	6
7599	5688	6000	99	6
1175	5688	6000	99	6
1085	5688	6000	99	6
1280	5688	6000	99	6
1114	5688	6000	99	6
1141	5688	6000	99	6
1101	5688	6000	99	6
1108	5688	6000	99	6
1090	5688	6000	99	6
1107	5688	6000	99	6
1188	5688	6000	99	6
1121	5688	6000	99	6
1297	5688	6000	99	6
1208	5688	6000	99	6
1132	5688	6000	99	6
1309	5688	6000	99	6
1135	5688	6000	99	6
6617	5688	6000	99	6
11911	5688	6000	99	6
7701	5688	6000	99	6
1178	5688	6000	99	6
1092	5688	6000	99	6
1076	5688	6000	99	6
1358	5688	6000	99	6
1119	5688	6000	99	6
1110	5688	6000	99	6
1081	5688	6000	99	6
1106	5688	6000	99	6
1082	5688	6000	99	6
1357	5688	6000	99	6
1138	5688	6000	99	6
1151	5688	6000	99	6
1136	5688	6000	99	6
1320	5688	6000	99	6
1150	5688	6000	99	6
1246	5688	6000	99	6
1152	5688	6000	99	6
12219	5689	6000	99	6
12083	5689	6000	99	6
12024	5689	6000	99	6
11961	5689	6000	99	6
2223	5689	6000	99	6
1325	5689	6000	99	6
1115	5689	6000	99	6
1081	5689	6000	99	6
1079	5689	6000	99	6
1301	5689	6000	99	6
1272	5689	6000	99	6
1121	5689	6000	99	6
1091	5689	6000	99	6
1068	5689	6000	99	6
1310	5689	6000	99	6
1166	5689	6000	99	6
1144	5689	6000	99	6
1138	5689	6000	99	6
1110	5689	6000	99	6
1427	5689	6000	99	6
1215	5689	6000	99	6
1147	5689	6000	99	6
1115	5689	6000	99	6
1158	5689	6000	99	6
1347	5689	6000	99	6
1142	5689	6000	99	6
1137	5689	6000	99	6
1261	5689	6000	99	6
1144	5689	6000	99	6
1120	5689	6000	99	6
1177	5689	6000	99	6
1130	5689	6000	99	6
1114	5689	6000	99	6
6476	5689	6000	99	6
12030	5687	6000	99	6
8239	5687	6000	99	6
1495	5687	6000	99	6
1135	5687	6000	99	6
1116	5687	6000	99	6
1075	5687	6000	99	6
1107	5687	6000	99	6
1075	5687	6000	99	6
1362	5687	6000	99	6
1125	5687	6000	99	6
1113	5687	6000	99	6
1264	5687	6000	99	6
1276	5687	6000	99	6
1129	5687	6000	99	6
1144	5687	6000	99	6
1122	5687	6000	99	6
1136	5687	6000	99	6
1151	5687	6000	99	6
1125	5687	6000	99	6
1317	5687	6000	99	6
1153	5687	6000	99	6
1146	5687	6000	99	6
1301	5687	6000	99	6
1451	5687	6000	99	6
1153	5687	6000	99	6
6568	5687	6000	99	6
6542	5688	6000	99	6
6547	5688	6000	99	6
7845	5688	6000	99	6
1333	5688	6000	99	6
1119	5688	6000	99	6
1080	5688	6000	99	6
1068	5688	6000	99	6
1095	5688	6000	99	6
1103	5688	6000	99	6
1106	5688	6000	99	6
1097	5688	6000	99	6
1081	5688	6000	99	6
1373	5688	6000	99	6
1453	5688	6000	99	6
1171	5688	6000	99	6
1126	5688	6000	99	6
1113	5688	6000	99	6
1114	5688	6000	99	6
1106	5688	6000	99	6
1467	5688	6000	99	6
1600	5688	6000	99	6
1165	5688	6000	99	6
1147	5688	6000	99	6
1132	5688	6000	99	6
1135	5688	6000	99	6
1272	5688	6000	99	6
1149	5688	6000	99	6
1124	5688	6000	99	6
6674	5688	6000	99	6
11872	5687	6000	99	6
7805	5687	6000	99	6
1255	5687	6000	99	6
1097	5687	6000	99	6
1074	5687	6000	99	6
1097	5687	6000	99	6
1085	5687	6000	99	6
1069	5687	6000	99	6
1067	5687	6000	99	6
1066	5687	6000	99	6
1067	5687	6000	99	6
1089	5687	6000	99	6
1286	5687	6000	99	6
1214	5687	6000	99	6
1399	5687	6000	99	6
1171	5687	6000	99	6
1120	5687	6000	99	6
1143	5687	6000	99	6
1130	5687	6000	99	6
1183	5687	6000	99	6
1117	5687	6000	99	6
1120	5687	6000	99	6
1221	5687	6000	99	6
1130	5687	6000	99	6
1191	5687	6000	99	6
6364	5687	6000	99	6
12066	5688	6000	99	6
8138	5688	6000	99	6
1343	5688	6000	99	6
1117	5688	6000	99	6
1084	5688	6000	99	6
1095	5688	6000	99	6
1077	5688	6000	99	6
1094	5688	6000	99	6
1125	5688	6000	99	6
1077	5688	6000	99	6
1089	5688	6000	99	6
1388	5688	6000	99	6
1174	5688	6000	99	6
1318	5688	6000	99	6
1167	5688	6000	99	6
1137	5688	6000	99	6
1375	5688	6000	99	6
1130	5688	6000	99	6
1110	5688	6000	99	6
1399	5688	6000	99	6
1338	5688	6000	99	6
1146	5688	6000	99	6
1128	5688	6000	99	6
1154	5688	6000	99	6
1300	5688	6000	99	6
1143	5688	6000	99	6
1124	5688	6000	99	6
6397	5688	6000	99	6
37542	5692	6000	99	6
27967	5692	6000	99	6
1142	5692	6000	99	6
1161	5692	6000	99	6
1144	5692	6000	99	6
1157	5692	6000	99	6
1192	5692	6000	99	6
1171	5692	6000	99	6
1164	5692	6000	99	6
1695	5692	6000	99	6
1360	5692	6000	99	6
1405	5692	6000	99	6
1218	5692	6000	99	6
1215	5692	6000	99	6
1187	5692	6000	99	6
1183	5692	6000	99	6
1213	5692	6000	99	6
1202	5692	6000	99	6
1238	5692	6000	99	6
1200	5692	6000	99	6
1166	5692	6000	99	6
1526	5692	6000	99	6
1213	5692	6000	99	6
6547	5692	6000	99	6
12018	5685	6000	99	6
8157	5685	6000	99	6
1575	5685	6000	99	6
1187	5685	6000	99	6
1153	5685	6000	99	6
1137	5685	6000	99	6
1157	5685	6000	99	6
1155	5685	6000	99	6
1163	5685	6000	99	6
1163	5685	6000	99	6
1316	5685	6000	99	6
1460	5685	6000	99	6
1411	5685	6000	99	6
1197	5685	6000	99	6
1166	5685	6000	99	6
1306	5685	6000	99	6
1486	5685	6000	99	6
1230	5685	6000	99	6
1200	5685	6000	99	6
1197	5685	6000	99	6
1188	5685	6000	99	6
1184	5685	6000	99	6
1194	5685	6000	99	6
6698	5685	6000	99	6
6630	5690	6000	99	6
6587	5690	6000	99	6
6569	5690	6000	99	6
2318	5690	6000	99	6
1155	5690	6000	99	6
1129	5690	6000	99	6
1121	5690	6000	99	6
1122	5690	6000	99	6
1873	5690	6000	99	6
1974	5690	6000	99	6
1855	5690	6000	99	6
1815	5690	6000	99	6
1404	5690	6000	99	6
13541	5687	6000	99	6
11931	5687	6000	99	6
2319	5687	6000	99	6
1407	5687	6000	99	6
1365	5687	6000	99	6
1725	5687	6000	99	6
1344	5687	6000	99	6
1306	5687	6000	99	6
1449	5687	6000	99	6
1435	5687	6000	99	6
2170	5687	6000	99	6
12071	5687	6000	99	6
11925	5687	6000	99	6
2405	5687	6000	99	6
1569	5687	6000	99	6
1201	5687	6000	99	6
4294873431	11536	22	55	9
1167	5687	6000	99	6
1166	5687	6000	99	6
1134	5687	6000	99	6
1295	5687	6000	99	6
1588	5687	6000	99	6
1272	5687	6000	99	6
1364	5687	6000	99	6
1395	5687	6000	99	6
1355	5687	6000	99	6
1375	5687	6000	99	6
1175	5687	6000	99	6
1571	5687	6000	99	6
1245	5687	6000	99	6
1211	5687	6000	99	6
1204	5687	6000	99	6
6545	5687	6000	99	6
12056	5694	6000	99	6
8181	5694	6000	99	6
1564	5694	6000	99	6
1190	5694	6000	99	6
1141	5694	6000	99	6
1153	5694	6000	99	6
1204	5694	6000	99	6
1187	5694	6000	99	6
1161	5694	6000	99	6
1299	5694	6000	99	6
1174	5694	6000	99	6
1469	5694	6000	99	6
1408	5694	6000	99	6
1205	5694	6000	99	6
1201	5694	6000	99	6
1207	5694	6000	99	6
1184	5694	6000	99	6
1214	5694	6000	99	6
1192	5694	6000	99	6
1183	5694	6000	99	6
1185	5694	6000	99	6
1366	5694	6000	99	6
1199	5694	6000	99	6
1300	5694	6000	99	6
6732	5694	6000	99	6
12117	5688	6000	99	6
7654	5688	6000	99	6
1329	5688	6000	99	6
1172	5688	6000	99	6
1458	5688	6000	99	6
1261	5688	6000	99	6
1202	5688	6000	99	6
1174	5688	6000	99	6
1292	5688	6000	99	6
1234	5688	6000	99	6
1436	5688	6000	99	6
1507	5688	6000	99	6
1228	5688	6000	99	6
1235	5688	6000	99	6
1238	5688	6000	99	6
1198	5688	6000	99	6
1192	5688	6000	99	6
6632	5688	6000	99	6
11683	5690	6000	99	6
8152	5690	6000	99	6
1503	5690	6000	99	6
1140	5690	6000	99	6
1164	5690	6000	99	6
1189	5690	6000	99	6
1138	5690	6000	99	6
1126	5690	6000	99	6
1139	5690	6000	99	6
1149	5690	6000	99	6
1144	5690	6000	99	6
1483	5690	6000	99	6
1231	5690	6000	99	6
1253	5690	6000	99	6
1208	5690	6000	99	6
1452	5690	6000	99	6
1257	5690	6000	99	6
1189	5690	6000	99	6
1249	5690	6000	99	6
6587	5690	6000	99	6
11974	5686	6000	99	6
7708	5686	6000	99	6
1198	5686	6000	99	6
1140	5686	6000	99	6
1123	5686	6000	99	6
1252	5686	6000	99	6
1272	5686	6000	99	6
1165	5686	6000	99	6
1150	5686	6000	99	6
1190	5686	6000	99	6
1196	5686	6000	99	6
1372	5686	6000	99	6
1221	5686	6000	99	6
1185	5686	6000	99	6
1240	5686	6000	99	6
1369	5686	6000	99	6
1199	5686	6000	99	6
1437	5686	6000	99	6
6499	5686	6000	99	6
11917	5690	6000	99	6
7762	5690	6000	99	6
1219	5690	6000	99	6
1138	5690	6000	99	6
1277	5690	6000	99	6
1180	5690	6000	99	6
1143	5690	6000	99	6
1163	5690	6000	99	6
1148	5690	6000	99	6
1317	5690	6000	99	6
1156	5690	6000	99	6
1304	5690	6000	99	6
1381	5690	6000	99	6
1226	5690	6000	99	6
1218	5690	6000	99	6
1201	5690	6000	99	6
1173	5690	6000	99	6
1166	5690	6000	99	6
1387	5690	6000	99	6
1184	5690	6000	99	6
1655	5690	6000	99	6
1430	5690	6000	99	6
6866	5690	6000	99	6
12164	5690	6000	99	6
7720	5690	6000	99	6
1587	5690	6000	99	6
1238	5690	6000	99	6
1152	5690	6000	99	6
1131	5690	6000	99	6
1124	5690	6000	99	6
1191	5690	6000	99	6
1281	5690	6000	99	6
1178	5690	6000	99	6
1265	5690	6000	99	6
1488	5690	6000	99	6
1254	5690	6000	99	6
1300	5690	6000	99	6
1250	5690	6000	99	6
1517	5690	6000	99	6
1262	5690	6000	99	6
1254	5690	6000	99	6
1310	5690	6000	99	6
6508	5690	6000	99	6
12095	5686	6000	99	6
7592	5686	6000	99	6
1182	5686	6000	99	6
1164	5686	6000	99	6
1167	5686	6000	99	6
1164	5686	6000	99	6
1331	5686	6000	99	6
1242	5686	6000	99	6
1333	5686	6000	99	6
1175	5686	6000	99	6
1355	5686	6000	99	6
1431	5686	6000	99	6
1511	5686	6000	99	6
1500	5686	6000	99	6
1327	5686	6000	99	6
1267	5686	6000	99	6
1231	5686	6000	99	6
1247	5686	6000	99	6
1327	5686	6000	99	6
1369	5686	6000	99	6
6517	5686	6000	99	6
6708	5689	6000	99	6
11940	5689	6000	99	6
2288	5689	6000	99	6
1265	5689	6000	99	6
1248	5689	6000	99	6
1166	5689	6000	99	6
1161	5689	6000	99	6
1160	5689	6000	99	6
1164	5689	6000	99	6
1161	5689	6000	99	6
1163	5689	6000	99	6
1864	5689	6000	99	6
1260	5689	6000	99	6
1322	5689	6000	99	6
1391	5689	6000	99	6
1256	5689	6000	99	6
1204	5689	6000	99	6
11858	5686	6000	99	6
12082	5686	6000	99	6
2287	5686	6000	99	6
1138	5686	6000	99	6
1122	5686	6000	99	6
1241	5686	6000	99	6
1183	5686	6000	99	6
1231	5686	6000	99	6
1272	5686	6000	99	6
1148	5686	6000	99	6
1225	5686	6000	99	6
1328	5686	6000	99	6
1286	5686	6000	99	6
1263	5686	6000	99	6
1440	5686	6000	99	6
1232	5686	6000	99	6
1517	5686	6000	99	6
6551	5686	6000	99	6
11939	5687	6000	99	6
7705	5687	6000	99	6
1210	5687	6000	99	6
1286	5687	6000	99	6
1201	5687	6000	99	6
1169	5687	6000	99	6
1161	5687	6000	99	6
1365	5687	6000	99	6
1297	5687	6000	99	6
1221	5687	6000	99	6
1171	5687	6000	99	6
1528	5687	6000	99	6
1236	5687	6000	99	6
1332	5687	6000	99	6
1187	5687	6000	99	6
1236	5687	6000	99	6
1231	5687	6000	99	6
11922	5688	6000	99	6
11923	5688	6000	99	6
2280	5688	6000	99	6
1255	5688	6000	99	6
1130	5688	6000	99	6
1122	5688	6000	99	6
1167	5688	6000	99	6
1181	5688	6000	99	6
1181	5688	6000	99	6
1206	5688	6000	99	6
1285	5688	6000	99	6
1357	5688	6000	99	6
1312	5688	6000	99	6
1214	5688	6000	99	6
1225	5688	6000	99	6
1342	5688	6000	99	6
1329	5688	6000	99	6
1211	5688	6000	99	6
1328	5688	6000	99	6
6487	5688	6000	99	6
12010	5687	6000	99	6
7588	5687	6000	99	6
1343	5687	6000	99	6
1148	5687	6000	99	6
1132	5687	6000	99	6
1179	5687	6000	99	6
1138	5687	6000	99	6
1184	5687	6000	99	6
1140	5687	6000	99	6
1155	5687	6000	99	6
1209	5687	6000	99	6
1604	5687	6000	99	6
1179	5687	6000	99	6
1272	5687	6000	99	6
1448	5687	6000	99	6
1331	5687	6000	99	6
1203	5687	6000	99	6
1225	5687	6000	99	6
1323	5687	6000	99	6
1326	5687	6000	99	6
1210	5687	6000	99	6
1276	5687	6000	99	6
1222	5687	6000	99	6
1220	5687	6000	99	6
6638	5687	6000	99	6
12085	5688	6000	99	6
7768	5688	6000	99	6
1509	5688	6000	99	6
1170	5688	6000	99	6
1160	5688	6000	99	6
1159	5688	6000	99	6
1171	5688	6000	99	6
1170	5688	6000	99	6
1192	5688	6000	99	6
1277	5688	6000	99	6
1236	5688	6000	99	6
1466	5688	6000	99	6
1432	5688	6000	99	6
1187	5688	6000	99	6
1388	5688	6000	99	6
1235	5688	6000	99	6
1188	5688	6000	99	6
6628	5688	6000	99	6
12050	5686	6000	99	6
7603	5686	6000	99	6
1325	5686	6000	99	6
1139	5686	6000	99	6
1126	5686	6000	99	6
1197	5686	6000	99	6
1136	5686	6000	99	6
1145	5686	6000	99	6
1162	5686	6000	99	6
1166	5686	6000	99	6
1429	5686	6000	99	6
1324	5686	6000	99	6
1184	5686	6000	99	6
1273	5686	6000	99	6
1503	5686	6000	99	6
1333	5686	6000	99	6
11870	5689	6000	99	6
11937	5689	6000	99	6
2243	5689	6000	99	6
1153	5689	6000	99	6
1143	5689	6000	99	6
1169	5689	6000	99	6
1179	5689	6000	99	6
1160	5689	6000	99	6
1315	5689	6000	99	6
1190	5689	6000	99	6
1229	5689	6000	99	6
1267	5689	6000	99	6
2948	5689	6000	99	6
2181	5689	6000	99	6
1513	5689	6000	99	6
17936	5689	6000	99	6
33503	5689	6000	99	6
11299	5689	6000	99	6
7041	5689	6000	99	6
1164	5689	6000	99	6
908	5689	6000	99	6
899	5689	6000	99	6
911	5689	6000	99	6
899	5689	6000	99	6
893	5689	6000	99	6
1254	5689	6000	99	6
939	5689	6000	99	6
949	5689	6000	99	6
921	5689	6000	99	6
932	5689	6000	99	6
1210	5689	6000	99	6
1048	5689	6000	99	6
1101	5689	6000	99	6
1000	5689	6000	99	6
1046	5689	6000	99	6
1118	5689	6000	99	6
983	5689	6000	99	6
11667	5686	6000	99	6
11285	5686	6000	99	6
1543	5686	6000	99	6
902	5686	6000	99	6
966	5686	6000	99	6
898	5686	6000	99	6
919	5686	6000	99	6
899	5686	6000	99	6
1015	5686	6000	99	6
910	5686	6000	99	6
899	5686	6000	99	6
891	5686	6000	99	6
917	5686	6000	99	6
1212	5686	6000	99	6
1133	5686	6000	99	6
1072	5686	6000	99	6
1028	5686	6000	99	6
1047	5686	6000	99	6
1029	5686	6000	99	6
1020	5686	6000	99	6
1118	5686	6000	99	6
1013	5686	6000	99	6
11630	5687	6000	99	6
11229	5687	6000	99	6
1540	5687	6000	99	6
901	5687	6000	99	6
959	5687	6000	99	6
900	5687	6000	99	6
943	5687	6000	99	6
902	5687	6000	99	6
992	5687	6000	99	6
903	5687	6000	99	6
912	5687	6000	99	6
891	5687	6000	99	6
924	5687	6000	99	6
1105	5687	6000	99	6
953	5687	6000	99	6
1234	5687	6000	99	6
1082	5687	6000	99	6
954	5687	6000	99	6
1066	5687	6000	99	6
11490	5688	6000	99	6
11260	5688	6000	99	6
1488	5688	6000	99	6
886	5688	6000	99	6
902	5688	6000	99	6
921	5688	6000	99	6
895	5688	6000	99	6
896	5688	6000	99	6
901	5688	6000	99	6
912	5688	6000	99	6
892	5688	6000	99	6
994	5688	6000	99	6
959	5688	6000	99	6
1116	5688	6000	99	6
977	5688	6000	99	6
1097	5688	6000	99	6
1068	5688	6000	99	6
11568	5688	6000	99	6
11338	5688	6000	99	6
1513	5688	6000	99	6
1049	5688	6000	99	6
964	5688	6000	99	6
906	5688	6000	99	6
1002	5688	6000	99	6
915	5688	6000	99	6
920	5688	6000	99	6
892	5688	6000	99	6
923	5688	6000	99	6
1035	5688	6000	99	6
987	5688	6000	99	6
1047	5688	6000	99	6
974	5688	6000	99	6
984	5688	6000	99	6
1131	5688	6000	99	6
981	5688	6000	99	6
1008	5688	6000	99	6
11494	5686	6000	99	6
11281	5686	6000	99	6
1495	5686	6000	99	6
887	5686	6000	99	6
914	5686	6000	99	6
905	5686	6000	99	6
